vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,location,payment_type,fare_amount,tip_amount,total_amount,weather,traffic,customer_id,driver_id,day_of_week,hour_of_day,trip_purpose,surge_pricing
V001,2024-06-09 21:44:06,2024-06-09 22:15:06,3,5.7,40.749418,-73.733213,40.755008,-73.906549,Midtown,Card,19.13,3.12,22.25,Snow,Moderate,CUST9075,DR167,Sunday,21,Leisure,FALSE
V001,2024-05-16 2:42:41,2024-05-16 3:05:41,1,1.6,40.668602,-73.869136,40.881579,-74.035779,Downtown,Cash,5.34,1.03,6.37,Rain,Light,CUST5191,DR430,Thursday,2,Commute,TRUE
V002,2024-05-15 14:39:22,2024-05-15 14:44:22,4,4.6,40.819907,-73.718291,40.73176,-73.756025,Uptown,Cash,10.79,2.99,13.78,Snow,Heavy,CUST9597,DR162,Wednesday,14,Leisure,TRUE
V002,2024-06-17 22:37:30,2024-06-17 23:21:30,3,1.8,40.697777,-73.738948,40.628439,-73.880717,Midtown,Card,5.36,1.2,6.56,Clear,Heavy,CUST6552,DR603,Monday,22,Business,FALSE
V002,2024-07-02 14:14:21,2024-07-02 15:02:21,4,8.9,40.875039,-74.128856,40.867001,-73.8005,Suburbs,Card,24.27,4.66,28.93,Cloudy,Light,CUST9563,DR814,Tuesday,14,Airport Transfer,TRUE
V003,2024-06-15 5:36:07,2024-06-15 6:21:07,2,2.3,40.714391,-73.882634,40.717319,-73.833396,Airport,Cash,6.58,1.65,8.23,Fog,Heavy,CUST2655,DR670,Saturday,5,Leisure,TRUE
V004,2024-05-30 14:48:46,2024-05-30 15:11:46,2,9.4,40.915357,-74.045209,40.64525,-73.974446,Midtown,Cash,19.83,2.09,21.92,Rain,Heavy,CUST2772,DR353,Thursday,14,Commute,TRUE
V002,2024-07-07 15:10:26,2024-07-07 15:40:26,1,3.1,40.7387,-74.000408,40.6816,-73.776537,Suburbs,Card,8.11,1.62,9.73,Rain,Heavy,CUST3311,DR431,Sunday,15,Airport Transfer,FALSE
V003,2024-06-21 5:14:14,2024-06-21 5:53:14,2,2,40.706073,-73.725854,40.880349,-73.982971,Suburbs,Card,6.46,1.13,7.59,Clear,Heavy,CUST2363,DR477,Friday,5,Commute,TRUE
V004,2024-07-19 19:02:45,2024-07-19 19:39:45,2,7.9,40.762659,-74.063504,40.649847,-74.130624,Uptown,Card,17.96,2.78,20.74,Rain,Moderate,CUST9320,DR691,Friday,19,Errands,FALSE
V004,2024-06-30 13:09:00,2024-06-30 13:36:00,4,2.4,40.686632,-73.708976,40.659743,-73.964693,Downtown,Card,7.21,1.84,9.05,Clear,Light,CUST6544,DR337,Sunday,13,Commute,FALSE
V001,2024-06-03 3:29:46,2024-06-03 4:27:46,4,9.1,40.688349,-73.776071,40.744121,-73.908107,Suburbs,Cash,30.33,5.55,35.88,Snow,Light,CUST1564,DR831,Monday,3,Airport Transfer,FALSE
V004,2024-07-14 9:37:37,2024-07-14 10:30:37,4,3.5,40.781407,-74.073481,40.611372,-73.873639,Midtown,Cash,12.48,2.58,15.06,Rain,Moderate,CUST2532,DR177,Sunday,9,Commute,FALSE
V002,2024-06-30 8:37:33,2024-06-30 8:56:33,2,2.5,40.744274,-73.787762,40.658194,-74.121324,Uptown,Card,8.24,1.55,9.79,Cloudy,Heavy,CUST9834,DR293,Sunday,8,Errands,FALSE
V004,2024-05-22 2:21:42,2024-05-22 2:38:42,3,1.3,40.711932,-74.001178,40.822533,-73.982572,Uptown,Cash,4.11,0.77,4.88,Cloudy,Light,CUST5779,DR901,Wednesday,2,Airport Transfer,TRUE
V004,2024-07-02 23:36:16,2024-07-02 23:45:16,3,7.7,40.750653,-74.007113,40.613085,-74.066996,Downtown,Cash,18.76,3.38,22.14,Snow,Moderate,CUST2042,DR801,Tuesday,23,Business,FALSE
V001,2024-07-17 16:56:03,2024-07-17 17:45:03,3,8.4,40.604508,-73.796585,40.906614,-73.796915,Airport,Cash,31.05,7.17,38.22,Snow,Heavy,CUST5808,DR520,Wednesday,16,Leisure,TRUE
V003,2024-05-03 20:10:50,2024-05-03 20:45:50,4,6.5,40.8653,-74.098253,40.874946,-73.766446,Airport,Cash,21.81,4.74,26.55,Cloudy,Heavy,CUST2806,DR559,Friday,20,Commute,TRUE
V001,2024-06-27 11:44:02,2024-06-27 11:49:02,2,7.4,40.67272,-73.935152,40.756035,-73.856088,Uptown,Cash,29.4,4.77,34.17,Fog,Moderate,CUST5022,DR615,Thursday,11,Commute,TRUE
V003,2024-06-25 7:53:35,2024-06-25 8:17:35,1,4.4,40.774214,-73.719915,40.610812,-74.094515,Airport,Cash,10.97,1.15,12.12,Snow,Light,CUST6124,DR883,Tuesday,7,Business,FALSE
V003,2024-06-14 16:24:47,2024-06-14 16:59:47,1,7.7,40.742491,-73.867525,40.707875,-73.929574,Downtown,Cash,22.97,4.98,27.95,Fog,Light,CUST7905,DR616,Friday,16,Airport Transfer,FALSE
V003,2024-05-02 14:37:12,2024-05-02 15:03:12,4,7,40.819197,-73.88833,40.61878,-73.871226,Downtown,Card,22.08,3.45,25.53,Clear,Moderate,CUST4573,DR128,Thursday,14,Errands,FALSE
V003,2024-06-30 17:43:23,2024-06-30 18:33:23,1,3.4,40.679292,-73.735133,40.643065,-74.054388,Suburbs,Card,11.91,1.5,13.41,Clear,Light,CUST9954,DR640,Sunday,17,Errands,TRUE
V002,2024-07-10 21:17:39,2024-07-10 22:10:39,1,3.9,40.820597,-73.755222,40.678188,-73.84159,Midtown,Card,9.55,1.35,10.9,Fog,Moderate,CUST9219,DR930,Wednesday,21,Errands,TRUE
V001,2024-05-19 5:03:07,2024-05-19 6:02:07,1,1.4,40.750132,-73.785477,40.884834,-73.99364,Airport,Card,3.3,0.75,4.05,Clear,Heavy,CUST4261,DR705,Sunday,5,Business,TRUE
V001,2024-06-07 21:01:09,2024-06-07 21:17:09,2,7.4,40.665814,-73.714322,40.897048,-74.034055,Downtown,Cash,17.32,3.9,21.22,Snow,Heavy,CUST7394,DR449,Friday,21,Business,TRUE
V004,2024-05-16 22:21:01,2024-05-16 23:14:01,1,5.5,40.776224,-74.100911,40.756706,-73.773765,Airport,Cash,13.25,2.13,15.38,Fog,Moderate,CUST3966,DR992,Thursday,22,Leisure,FALSE
V003,2024-07-13 0:03:31,2024-07-13 0:20:31,4,4.4,40.831816,-73.935511,40.827795,-74.100432,Midtown,Card,10.48,1.42,11.9,Cloudy,Moderate,CUST3710,DR789,Saturday,0,Leisure,TRUE
V003,2024-07-09 4:33:00,2024-07-09 5:20:00,4,9.4,40.688772,-74.039359,40.721479,-74.034616,Airport,Card,24.27,3.13,27.4,Cloudy,Heavy,CUST7579,DR202,Tuesday,4,Airport Transfer,TRUE
V004,2024-06-23 13:49:38,2024-06-23 14:00:38,3,2,40.90931,-73.701704,40.693807,-73.989963,Airport,Cash,4.2,0.51,4.71,Rain,Moderate,CUST8328,DR859,Sunday,13,Business,TRUE
V004,2024-06-22 2:30:24,2024-06-22 3:10:24,4,2,40.785669,-73.953423,40.89152,-74.072187,Uptown,Cash,5.14,1.01,6.15,Clear,Light,CUST2574,DR209,Saturday,2,Airport Transfer,TRUE
V004,2024-05-27 9:00:04,2024-05-27 9:27:04,2,9,40.685445,-73.726783,40.65849,-73.770973,Midtown,Card,28.12,3.44,31.56,Clear,Heavy,CUST2113,DR376,Monday,9,Business,FALSE
V004,2024-05-28 22:38:27,2024-05-28 23:10:27,4,7.3,40.667442,-74.053496,40.784785,-74.133779,Midtown,Card,29.15,8.13,37.28,Cloudy,Heavy,CUST7332,DR425,Tuesday,22,Errands,TRUE
V001,2024-06-10 3:56:39,2024-06-10 4:17:39,1,1.8,40.65274,-73.728668,40.882161,-74.011532,Suburbs,Card,5.49,1.53,7.02,Clear,Heavy,CUST8067,DR844,Monday,3,Errands,TRUE
V004,2024-06-03 13:17:48,2024-06-03 13:51:48,2,5.7,40.75648,-73.750386,40.78583,-73.81895,Midtown,Card,13.17,3.67,16.84,Rain,Heavy,CUST3343,DR488,Monday,13,Leisure,FALSE
V003,2024-05-15 14:28:18,2024-05-15 15:05:18,1,3.5,40.772401,-73.734561,40.667718,-73.834611,Suburbs,Card,10.41,2.78,13.19,Rain,Moderate,CUST1746,DR847,Wednesday,14,Commute,FALSE
V002,2024-06-23 8:36:36,2024-06-23 9:19:36,1,1.5,40.713727,-73.88428,40.787348,-74.125818,Midtown,Card,3.17,0.32,3.49,Clear,Moderate,CUST4599,DR642,Sunday,8,Airport Transfer,FALSE
V001,2024-07-21 23:47:01,2024-07-22 0:32:01,1,6.8,40.662647,-73.973303,40.695712,-73.936781,Downtown,Card,22.75,6.2,28.95,Rain,Light,CUST2257,DR308,Sunday,23,Leisure,TRUE
V003,2024-07-06 10:48:56,2024-07-06 11:22:56,3,2.5,40.67432,-73.845718,40.696138,-73.779838,Uptown,Card,6.13,1.59,7.72,Snow,Light,CUST8596,DR529,Saturday,10,Errands,FALSE
V002,2024-07-10 5:15:31,2024-07-10 5:44:31,1,3.8,40.664031,-74.057135,40.807096,-74.112846,Uptown,Cash,13.1,3.56,16.66,Snow,Heavy,CUST8868,DR199,Wednesday,5,Business,FALSE
V003,2024-07-02 6:04:10,2024-07-02 6:54:10,1,5.2,40.660672,-73.727325,40.822642,-74.002925,Downtown,Card,19.06,2.86,21.92,Fog,Light,CUST2714,DR982,Tuesday,6,Leisure,TRUE
V002,2024-05-13 23:04:59,2024-05-13 23:49:59,1,5.1,40.849534,-74.010144,40.717568,-74.047406,Downtown,Card,18.72,3.58,22.3,Clear,Light,CUST8270,DR172,Monday,23,Commute,FALSE
V001,2024-07-24 7:24:01,2024-07-24 7:49:01,3,7,40.760114,-73.736274,40.888904,-73.942832,Midtown,Cash,14.65,3.62,18.27,Cloudy,Moderate,CUST5568,DR634,Wednesday,7,Errands,FALSE
V002,2024-06-04 8:22:56,2024-06-04 8:27:56,4,3.9,40.834442,-74.108596,40.681859,-73.96239,Airport,Card,9.93,1.88,11.81,Fog,Light,CUST7574,DR822,Tuesday,8,Leisure,FALSE
V001,2024-05-22 1:39:48,2024-05-22 2:04:48,1,3.9,40.834656,-73.788503,40.824135,-73.735918,Suburbs,Cash,11.55,2.5,14.05,Rain,Heavy,CUST3100,DR797,Wednesday,1,Commute,TRUE
V002,2024-06-08 9:00:32,2024-06-08 9:55:32,1,7,40.749533,-73.719346,40.852921,-73.882956,Downtown,Cash,19.14,2.76,21.9,Clear,Moderate,CUST2068,DR110,Saturday,9,Commute,FALSE
V002,2024-07-01 7:06:48,2024-07-01 7:39:48,4,2.7,40.708026,-74.02713,40.677975,-73.922119,Uptown,Cash,5.8,0.86,6.66,Fog,Light,CUST7301,DR309,Monday,7,Airport Transfer,TRUE
V002,2024-05-26 17:24:09,2024-05-26 17:53:09,1,7.1,40.623631,-73.801678,40.873653,-73.791906,Midtown,Card,24.08,4.24,28.32,Snow,Moderate,CUST8686,DR570,Sunday,17,Business,FALSE
V001,2024-06-27 23:55:54,2024-06-28 0:13:54,3,1.5,40.695149,-73.850817,40.717262,-73.938718,Suburbs,Card,5.75,0.85,6.6,Fog,Light,CUST1333,DR253,Thursday,23,Business,TRUE
V003,2024-05-04 23:56:59,2024-05-05 0:16:59,2,5.8,40.677703,-73.709936,40.679325,-74.014492,Suburbs,Cash,12.79,2.95,15.74,Cloudy,Heavy,CUST8701,DR651,Saturday,23,Errands,FALSE
V001,2024-05-22 7:32:15,2024-05-22 7:55:15,1,1.4,40.894463,-73.859577,40.915812,-74.100031,Downtown,Card,3.92,0.72,4.64,Clear,Heavy,CUST9794,DR436,Wednesday,7,Commute,FALSE
V003,2024-07-25 13:41:46,2024-07-25 14:38:46,1,3.1,40.758272,-74.014524,40.715543,-73.967974,Midtown,Card,10.16,1.36,11.52,Cloudy,Heavy,CUST5376,DR775,Thursday,13,Errands,FALSE
V001,2024-06-09 12:34:33,2024-06-09 12:43:33,4,6.9,40.786008,-73.807377,40.748909,-73.895341,Downtown,Cash,20.8,3.49,24.29,Clear,Moderate,CUST5587,DR670,Sunday,12,Airport Transfer,TRUE
V001,2024-07-26 0:58:58,2024-07-26 1:46:58,2,2.5,40.807333,-74.11018,40.805741,-73.787311,Midtown,Cash,9.56,1.45,11.01,Cloudy,Heavy,CUST7727,DR769,Friday,0,Leisure,TRUE
V002,2024-06-30 11:22:41,2024-06-30 12:16:41,2,3,40.612321,-74.015213,40.809728,-73.824801,Suburbs,Card,7.19,1.08,8.27,Snow,Moderate,CUST5304,DR754,Sunday,11,Errands,TRUE
V004,2024-07-08 10:23:34,2024-07-08 11:09:34,2,7.5,40.671594,-74.009664,40.747427,-74.084735,Midtown,Card,22.62,5.63,28.25,Snow,Moderate,CUST7522,DR385,Monday,10,Airport Transfer,FALSE
V002,2024-06-09 11:25:21,2024-06-09 12:20:21,3,1.4,40.642185,-73.957768,40.590582,-74.006606,Uptown,Cash,4.59,0.98,5.57,Clear,Heavy,CUST8083,DR708,Sunday,11,Business,FALSE
V001,2024-07-13 1:14:59,2024-07-13 2:10:59,4,4,40.826844,-74.135052,40.893889,-74.091534,Midtown,Cash,13.29,3.85,17.14,Fog,Moderate,CUST3680,DR118,Saturday,1,Business,FALSE
V003,2024-06-12 18:07:53,2024-06-12 19:04:53,2,9.9,40.73662,-73.7307,40.638505,-73.879129,Uptown,Card,36.44,4.27,40.71,Fog,Light,CUST7363,DR525,Wednesday,18,Business,FALSE
V004,2024-06-08 11:13:35,2024-06-08 11:36:35,4,3.3,40.85155,-73.744659,40.828758,-73.896389,Downtown,Cash,10.71,2.65,13.36,Fog,Light,CUST5604,DR958,Saturday,11,Errands,TRUE
V002,2024-06-17 12:52:44,2024-06-17 13:45:44,2,6.1,40.692583,-74.117141,40.91482,-74.001354,Downtown,Card,17.5,4.55,22.05,Cloudy,Heavy,CUST3296,DR236,Monday,12,Airport Transfer,TRUE
V001,2024-07-13 1:54:13,2024-07-13 2:25:13,3,6.9,40.652677,-73.934018,40.781262,-73.973523,Downtown,Card,27.49,3.78,31.27,Fog,Light,CUST9702,DR354,Saturday,1,Business,FALSE
V002,2024-05-21 10:15:45,2024-05-21 11:14:45,4,1.2,40.690436,-73.74566,40.681028,-73.832313,Suburbs,Cash,2.58,0.44,3.02,Fog,Light,CUST2812,DR282,Tuesday,10,Commute,FALSE
V002,2024-06-06 16:34:39,2024-06-06 16:56:39,2,4,40.619997,-73.894632,40.775004,-73.786605,Midtown,Cash,14.62,2.05,16.67,Rain,Moderate,CUST4136,DR966,Thursday,16,Airport Transfer,TRUE
V004,2024-07-15 6:25:18,2024-07-15 6:50:18,1,4.9,40.748535,-73.963252,40.826556,-73.92607,Downtown,Cash,10.5,2.47,12.97,Rain,Light,CUST7425,DR972,Monday,6,Commute,FALSE
V001,2024-07-07 19:00:55,2024-07-07 19:09:55,1,8.9,40.883408,-73.839244,40.604924,-73.739156,Downtown,Cash,24.16,6.71,30.87,Snow,Moderate,CUST1862,DR191,Sunday,19,Leisure,FALSE
V003,2024-05-06 4:35:20,2024-05-06 4:46:20,4,5.9,40.597451,-73.840509,40.583797,-74.107294,Airport,Card,19.41,4.3,23.71,Cloudy,Heavy,CUST1681,DR498,Monday,4,Business,FALSE
V001,2024-06-22 8:40:04,2024-06-22 9:02:04,3,1.7,40.752193,-74.147815,40.680641,-73.910751,Midtown,Cash,4.25,0.8,5.05,Fog,Heavy,CUST2067,DR111,Saturday,8,Commute,TRUE
V003,2024-07-30 14:52:16,2024-07-30 15:24:16,1,6.4,40.878296,-73.918444,40.860566,-73.718759,Midtown,Card,22.87,5.71,28.58,Snow,Heavy,CUST8176,DR969,Tuesday,14,Business,FALSE
V002,2024-07-20 19:31:50,2024-07-20 20:02:50,1,7.9,40.855068,-73.717993,40.648957,-73.742668,Downtown,Cash,20.93,3.68,24.61,Clear,Moderate,CUST3091,DR741,Saturday,19,Commute,FALSE
V001,2024-05-21 12:50:54,2024-05-21 13:00:54,2,1.4,40.697622,-73.917938,40.785794,-74.109198,Midtown,Card,4.65,1.1,5.75,Fog,Moderate,CUST4797,DR396,Tuesday,12,Leisure,FALSE
V001,2024-05-17 11:43:01,2024-05-17 12:12:01,2,9.7,40.795636,-73.732587,40.731021,-73.763409,Uptown,Cash,26.14,6.77,32.91,Clear,Light,CUST5088,DR741,Friday,11,Leisure,FALSE
V002,2024-07-23 5:26:22,2024-07-23 5:57:22,2,5.6,40.70107,-74.129436,40.857003,-74.040989,Uptown,Cash,17.28,2.02,19.3,Rain,Light,CUST1797,DR920,Tuesday,5,Leisure,TRUE
V001,2024-05-14 13:21:03,2024-05-14 13:58:03,2,2.3,40.679928,-73.855655,40.634513,-73.906584,Uptown,Card,7.77,1.87,9.64,Snow,Moderate,CUST6440,DR613,Tuesday,13,Business,FALSE
V003,2024-05-01 16:16:47,2024-05-01 17:12:47,4,5.5,40.803216,-74.000977,40.676958,-74.115635,Airport,Card,17.01,2.58,19.59,Cloudy,Moderate,CUST8402,DR226,Wednesday,16,Leisure,FALSE
V004,2024-07-19 22:27:34,2024-07-19 23:20:34,1,9.8,40.675398,-73.900008,40.578439,-73.770947,Uptown,Card,38.45,11.18,49.63,Snow,Light,CUST5062,DR971,Friday,22,Commute,TRUE
V004,2024-06-08 4:49:42,2024-06-08 5:07:42,1,8.5,40.764403,-73.832142,40.779592,-73.798575,Midtown,Card,28.28,7.85,36.13,Snow,Light,CUST7215,DR855,Saturday,4,Commute,TRUE
V001,2024-05-07 8:20:12,2024-05-07 9:07:12,4,8.2,40.91539,-73.881023,40.797026,-73.969976,Downtown,Card,24.21,3.55,27.76,Clear,Moderate,CUST7658,DR362,Tuesday,8,Business,TRUE
V003,2024-07-12 16:52:45,2024-07-12 17:04:45,3,3.7,40.80619,-73.729392,40.890974,-74.037297,Downtown,Cash,9.81,1.96,11.77,Fog,Light,CUST1499,DR476,Friday,16,Errands,TRUE
V002,2024-06-17 9:52:05,2024-06-17 10:44:05,2,1.1,40.860278,-73.911062,40.873419,-73.926979,Downtown,Cash,4.06,0.74,4.8,Rain,Moderate,CUST7441,DR699,Monday,9,Leisure,FALSE
V002,2024-06-12 20:47:31,2024-06-12 21:41:31,4,5.2,40.793313,-73.886422,40.845945,-74.134256,Uptown,Cash,10.69,1.21,11.9,Cloudy,Heavy,CUST3611,DR328,Wednesday,20,Errands,TRUE
V002,2024-07-28 15:59:59,2024-07-28 16:54:59,1,4.2,40.759477,-74.035778,40.77807,-74.060628,Downtown,Cash,9.91,2.89,12.8,Rain,Light,CUST6538,DR498,Sunday,15,Errands,FALSE
V004,2024-07-08 7:04:36,2024-07-08 7:41:36,3,3.5,40.856893,-74.097848,40.770438,-74.067898,Downtown,Card,12.93,3.07,16,Clear,Moderate,CUST4937,DR749,Monday,7,Airport Transfer,TRUE
V001,2024-07-05 13:19:05,2024-07-05 13:50:05,4,5.9,40.738403,-73.856157,40.871253,-74.127639,Airport,Cash,18.11,2.58,20.69,Rain,Heavy,CUST6576,DR642,Friday,13,Commute,FALSE
V003,2024-07-15 18:22:15,2024-07-15 18:36:15,3,1.6,40.608658,-74.065727,40.614219,-73.741186,Midtown,Cash,5.01,0.78,5.79,Snow,Heavy,CUST4907,DR332,Monday,18,Airport Transfer,TRUE
V001,2024-07-07 6:54:00,2024-07-07 7:30:00,3,2.1,40.751389,-73.998763,40.797229,-73.909303,Midtown,Cash,8.23,1.99,10.22,Clear,Moderate,CUST1824,DR236,Sunday,6,Airport Transfer,FALSE
V002,2024-07-06 17:41:55,2024-07-06 18:11:55,1,5.9,40.593183,-73.989087,40.627584,-73.958818,Uptown,Cash,23.36,5.48,28.84,Rain,Light,CUST6546,DR237,Saturday,17,Commute,TRUE
V001,2024-05-29 5:25:30,2024-05-29 6:04:30,2,5.7,40.771095,-74.095332,40.794586,-73.799193,Midtown,Cash,13.1,3.42,16.52,Cloudy,Light,CUST5602,DR506,Wednesday,5,Business,FALSE
V002,2024-07-06 9:40:49,2024-07-06 10:04:49,1,3.4,40.858651,-73.706471,40.73464,-73.725596,Uptown,Cash,10.95,2.9,13.85,Fog,Moderate,CUST1287,DR257,Saturday,9,Commute,FALSE
V004,2024-06-07 6:41:52,2024-06-07 6:53:52,3,7.3,40.772585,-73.969851,40.882747,-73.887047,Airport,Cash,17.72,5.06,22.78,Snow,Moderate,CUST8290,DR578,Friday,6,Commute,FALSE
V001,2024-06-24 18:11:52,2024-06-24 18:42:52,3,9.7,40.844036,-73.721934,40.713048,-73.905908,Airport,Cash,30.9,7.96,38.86,Cloudy,Heavy,CUST6947,DR613,Monday,18,Business,FALSE
V002,2024-07-28 9:12:23,2024-07-28 9:36:23,2,8.2,40.795926,-73.843373,40.710446,-73.792917,Midtown,Cash,27.54,5.54,33.08,Cloudy,Moderate,CUST3285,DR319,Sunday,9,Airport Transfer,FALSE
V003,2024-07-16 19:36:43,2024-07-16 20:07:43,4,8.2,40.777357,-74.10504,40.878688,-74.019681,Downtown,Card,20.32,4.23,24.55,Cloudy,Light,CUST4352,DR879,Tuesday,19,Errands,TRUE
V003,2024-07-19 1:17:35,2024-07-19 1:55:35,4,6.2,40.593677,-73.826278,40.626562,-74.142253,Midtown,Card,17.89,1.98,19.87,Snow,Moderate,CUST2489,DR138,Friday,1,Commute,TRUE
V003,2024-06-17 18:05:40,2024-06-17 18:34:40,1,3.2,40.81198,-74.064467,40.861341,-74.043551,Suburbs,Card,7.97,1.21,9.18,Rain,Heavy,CUST5906,DR286,Monday,18,Leisure,TRUE
V004,2024-06-30 10:14:15,2024-06-30 10:37:15,4,2.2,40.794383,-73.970226,40.647433,-73.951875,Midtown,Cash,4.48,0.69,5.17,Rain,Moderate,CUST2784,DR110,Sunday,10,Commute,TRUE
V003,2024-06-26 19:05:00,2024-06-26 19:22:00,4,8,40.861133,-74.12385,40.847633,-73.785613,Suburbs,Card,17.73,3.84,21.57,Snow,Light,CUST6773,DR129,Wednesday,19,Commute,TRUE
V002,2024-05-16 5:48:40,2024-05-16 6:33:40,1,7.9,40.686734,-73.71938,40.695444,-73.785935,Suburbs,Card,18.56,4.29,22.85,Clear,Moderate,CUST1877,DR699,Thursday,5,Airport Transfer,TRUE
V003,2024-05-30 9:00:42,2024-05-30 9:20:42,3,1.3,40.623292,-73.997389,40.763351,-73.826739,Suburbs,Card,3.74,0.98,4.72,Fog,Light,CUST5084,DR511,Thursday,9,Errands,FALSE
V004,2024-05-14 18:17:53,2024-05-14 19:06:53,3,2.8,40.863874,-74.073384,40.727743,-74.022472,Airport,Cash,5.86,0.85,6.71,Snow,Heavy,CUST5711,DR937,Tuesday,18,Leisure,TRUE
V001,2024-06-13 10:51:55,2024-06-13 11:51:55,2,5.3,40.806932,-74.113686,40.904259,-73.818139,Airport,Cash,11.21,1.4,12.61,Rain,Moderate,CUST5609,DR527,Thursday,10,Airport Transfer,TRUE
V004,2024-06-29 21:51:39,2024-06-29 22:19:39,1,9.9,40.687273,-73.792263,40.876048,-73.840733,Midtown,Card,26.23,5.47,31.7,Rain,Heavy,CUST8601,DR354,Saturday,21,Business,TRUE
V004,2024-05-03 16:32:31,2024-05-03 16:37:31,1,7.3,40.790745,-74.105299,40.62405,-73.75099,Suburbs,Cash,20.35,2.26,22.61,Snow,Light,CUST2822,DR868,Friday,16,Errands,FALSE
V002,2024-07-14 22:23:44,2024-07-14 22:40:44,2,6.7,40.714954,-74.002847,40.633684,-73.958553,Uptown,Card,17.88,3.92,21.8,Cloudy,Light,CUST3083,DR602,Sunday,22,Leisure,FALSE
V001,2024-05-10 4:18:38,2024-05-10 5:01:38,1,5,40.60825,-73.812138,40.629214,-73.744706,Airport,Cash,17.87,5.21,23.08,Rain,Heavy,CUST9623,DR422,Friday,4,Business,TRUE
V001,2024-05-08 16:06:21,2024-05-08 16:54:21,3,4.7,40.58978,-74.020557,40.70614,-73.937678,Downtown,Card,13.46,3.7,17.16,Clear,Light,CUST7030,DR656,Wednesday,16,Business,FALSE
V001,2024-05-25 0:50:43,2024-05-25 1:46:43,3,4.3,40.716651,-73.752394,40.915139,-73.730331,Airport,Cash,14.91,3.77,18.68,Fog,Moderate,CUST7292,DR598,Saturday,0,Leisure,TRUE
V002,2024-07-14 13:50:07,2024-07-14 13:58:07,2,3.7,40.895626,-73.720223,40.732747,-73.953719,Midtown,Cash,9.45,1.73,11.18,Snow,Light,CUST4913,DR273,Sunday,13,Business,TRUE
V002,2024-05-31 6:44:46,2024-05-31 6:57:46,4,7.6,40.891141,-74.084157,40.803794,-73.900299,Uptown,Cash,23.6,3.29,26.89,Snow,Moderate,CUST6244,DR823,Friday,6,Leisure,TRUE
V004,2024-06-09 18:38:24,2024-06-09 19:26:24,4,3.2,40.91252,-73.71017,40.71064,-73.876578,Downtown,Cash,6.42,1.89,8.31,Fog,Moderate,CUST6481,DR730,Sunday,18,Commute,TRUE
V002,2024-05-21 18:11:32,2024-05-21 18:44:32,2,4.1,40.604156,-73.97078,40.914181,-74.12438,Airport,Card,12.38,3.08,15.46,Rain,Moderate,CUST4271,DR806,Tuesday,18,Leisure,TRUE
V001,2024-06-15 22:46:13,2024-06-15 23:26:13,3,2.6,40.612391,-74.07975,40.612519,-74.050434,Suburbs,Card,10.37,2.75,13.12,Clear,Light,CUST2459,DR993,Saturday,22,Errands,FALSE
V001,2024-07-09 19:35:17,2024-07-09 20:35:17,1,3.7,40.83554,-73.859275,40.687382,-73.766745,Uptown,Cash,14.46,4.2,18.66,Rain,Moderate,CUST1346,DR541,Tuesday,19,Commute,TRUE
V001,2024-05-31 7:51:36,2024-05-31 8:20:36,4,5.9,40.851241,-74.08913,40.889589,-73.990625,Downtown,Cash,17.68,3.02,20.7,Cloudy,Moderate,CUST4516,DR143,Friday,7,Leisure,FALSE
V003,2024-07-31 9:20:22,2024-07-31 9:47:22,3,2.2,40.696876,-73.880338,40.835522,-73.704451,Downtown,Cash,4.94,0.74,5.68,Snow,Heavy,CUST9703,DR590,Wednesday,9,Leisure,FALSE
V003,2024-05-27 12:51:31,2024-05-27 13:49:31,4,4.3,40.583817,-73.816194,40.649287,-74.082562,Midtown,Card,9.97,1.7,11.67,Cloudy,Heavy,CUST9349,DR705,Monday,12,Leisure,FALSE
V002,2024-06-18 12:14:21,2024-06-18 12:40:21,3,7.1,40.859259,-74.144942,40.650211,-73.860046,Suburbs,Card,18.8,2.85,21.65,Rain,Moderate,CUST2595,DR588,Tuesday,12,Errands,FALSE
V003,2024-06-09 20:09:47,2024-06-09 21:01:47,1,1.9,40.619179,-73.994326,40.72896,-73.755039,Uptown,Cash,7.04,2.1,9.14,Rain,Light,CUST5762,DR548,Sunday,20,Airport Transfer,FALSE
V001,2024-07-02 19:03:58,2024-07-02 19:30:58,3,4,40.601069,-73.742601,40.882587,-73.726872,Downtown,Card,10.64,2.69,13.33,Rain,Light,CUST5530,DR110,Tuesday,19,Errands,FALSE
V004,2024-06-15 16:31:23,2024-06-15 17:16:23,1,1.1,40.622872,-74.056265,40.818139,-73.880512,Suburbs,Card,2.39,0.64,3.03,Clear,Moderate,CUST8368,DR679,Saturday,16,Errands,FALSE
V003,2024-06-13 12:34:26,2024-06-13 13:11:26,3,8.4,40.804208,-74.050775,40.611046,-73.855208,Downtown,Card,19.01,5.24,24.25,Clear,Moderate,CUST8100,DR453,Thursday,12,Airport Transfer,TRUE
V004,2024-06-28 4:32:26,2024-06-28 5:21:26,2,6.6,40.886898,-74.056611,40.778606,-73.756333,Midtown,Card,25.77,2.7,28.47,Clear,Heavy,CUST2560,DR105,Friday,4,Leisure,TRUE
